Date,Meeting,meeting_month,forecast_category, ,Probability
2023-12-25,2024-01-31,Jan 2024,Cut,Superforecasters,3
2023-12-25,2024-01-31,Jan 2024,Hold,Superforecasters,95
2023-12-25,2024-01-31,Jan 2024,Raise,Superforecasters,2
2023-12-25,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2023-12-25,2024-01-31,Jan 2024,Raise,Betting market,76
2023-12-26,2024-01-31,Jan 2024,Cut,Financial market,16.53333333334217
2023-12-26,2024-01-31,Jan 2024,Hold,Financial market,83.46666666665783
2023-12-26,2024-01-31,Jan 2024,Cut,Superforecasters,3
2023-12-26,2024-01-31,Jan 2024,Hold,Superforecasters,95
2023-12-26,2024-01-31,Jan 2024,Raise,Superforecasters,2
2023-12-26,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2023-12-26,2024-01-31,Jan 2024,Raise,Betting market,76
2023-12-27,2024-01-31,Jan 2024,Cut,Financial market,18.600000000003547
2023-12-27,2024-01-31,Jan 2024,Hold,Financial market,81.39999999999645
2023-12-27,2024-01-31,Jan 2024,Cut,Superforecasters,3
2023-12-27,2024-01-31,Jan 2024,Hold,Superforecasters,95
2023-12-27,2024-01-31,Jan 2024,Raise,Superforecasters,2
2023-12-27,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2023-12-27,2024-01-31,Jan 2024,Raise,Betting market,76
2023-12-28,2024-01-31,Jan 2024,Cut,Financial market,16.53333333334217
2023-12-28,2024-01-31,Jan 2024,Hold,Financial market,83.46666666665783
2023-12-28,2024-01-31,Jan 2024,Cut,Superforecasters,3
2023-12-28,2024-01-31,Jan 2024,Hold,Superforecasters,95
2023-12-28,2024-01-31,Jan 2024,Raise,Superforecasters,2
2023-12-28,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2023-12-28,2024-01-31,Jan 2024,Raise,Betting market,76
2023-12-29,2024-01-31,Jan 2024,Cut,Financial market,17.566666666670017
2023-12-29,2024-01-31,Jan 2024,Hold,Financial market,82.43333333332998
2023-12-29,2024-01-31,Jan 2024,Cut,Superforecasters,3
2023-12-29,2024-01-31,Jan 2024,Hold,Superforecasters,95
2023-12-29,2024-01-31,Jan 2024,Raise,Superforecasters,2
2023-12-29,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2023-12-29,2024-01-31,Jan 2024,Raise,Betting market,76
2023-12-30,2024-01-31,Jan 2024,Cut,Financial market,17.566666666670017
2023-12-30,2024-01-31,Jan 2024,Hold,Financial market,82.43333333332998
2023-12-30,2024-01-31,Jan 2024,Cut,Superforecasters,3
2023-12-30,2024-01-31,Jan 2024,Hold,Superforecasters,95
2023-12-30,2024-01-31,Jan 2024,Raise,Superforecasters,2
2023-12-30,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2023-12-30,2024-01-31,Jan 2024,Raise,Betting market,79.5
2023-12-31,2024-01-31,Jan 2024,Cut,Financial market,17.566666666670017
2023-12-31,2024-01-31,Jan 2024,Hold,Financial market,82.43333333332998
2023-12-31,2024-01-31,Jan 2024,Cut,Superforecasters,3
2023-12-31,2024-01-31,Jan 2024,Hold,Superforecasters,95
2023-12-31,2024-01-31,Jan 2024,Raise,Superforecasters,2
2023-12-31,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2023-12-31,2024-01-31,Jan 2024,Raise,Betting market,78
2024-01-01,2024-01-31,Jan 2024,Cut,Financial market,17.566666666670017
2024-01-01,2024-01-31,Jan 2024,Hold,Financial market,82.43333333332998
2024-01-01,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-01,2024-01-31,Jan 2024,Hold,Superforecasters,96
2024-01-01,2024-01-31,Jan 2024,Raise,Superforecasters,2
2024-01-01,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2024-01-01,2024-01-31,Jan 2024,Raise,Betting market,78
2024-01-02,2024-01-31,Jan 2024,Cut,Financial market,12.39999999999668
2024-01-02,2024-01-31,Jan 2024,Hold,Financial market,87.60000000000332
2024-01-02,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-02,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-02,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-02,2024-01-31,Jan 2024,Cut,Betting market,1.7000000000000002
2024-01-02,2024-01-31,Jan 2024,Raise,Betting market,75.25
2024-01-03,2024-01-31,Jan 2024,Cut,Financial market,9.29999999999609
2024-01-03,2024-01-31,Jan 2024,Hold,Financial market,90.70000000000391
2024-01-03,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-03,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-03,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-03,2024-01-31,Jan 2024,Cut,Betting market,4
2024-01-03,2024-01-31,Jan 2024,Raise,Betting market,99.05
2024-01-04,2024-01-31,Jan 2024,Cut,Financial market,6.200000000001182
2024-01-04,2024-01-31,Jan 2024,Hold,Financial market,93.79999999999882
2024-01-04,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-04,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-04,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-04,2024-01-31,Jan 2024,Cut,Betting market,3.75
2024-01-04,2024-01-31,Jan 2024,Raise,Betting market,76.05
2024-01-05,2024-01-31,Jan 2024,Cut,Financial market,6.200000000001182
2024-01-05,2024-01-31,Jan 2024,Hold,Financial market,93.79999999999882
2024-01-05,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-05,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-05,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-06,2024-01-31,Jan 2024,Cut,Financial market,6.200000000001182
2024-01-06,2024-01-31,Jan 2024,Hold,Financial market,93.79999999999882
2024-01-06,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-06,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-06,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-06,2024-01-31,Jan 2024,Cut,Betting market,3.55
2024-01-06,2024-01-31,Jan 2024,Raise,Betting market,75.8
2024-01-07,2024-01-31,Jan 2024,Cut,Financial market,6.200000000001182
2024-01-07,2024-01-31,Jan 2024,Hold,Financial market,93.79999999999882
2024-01-07,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-07,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-07,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-07,2024-01-31,Jan 2024,Cut,Betting market,3.15
2024-01-07,2024-01-31,Jan 2024,Raise,Betting market,78.25
2024-01-08,2024-01-31,Jan 2024,Cut,Financial market,5.166666666667652
2024-01-08,2024-01-31,Jan 2024,Hold,Financial market,94.83333333333235
2024-01-08,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-08,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-08,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-08,2024-01-31,Jan 2024,Cut,Betting market,3.15
2024-01-08,2024-01-31,Jan 2024,Raise,Betting market,78.25
2024-01-09,2024-01-31,Jan 2024,Cut,Financial market,5.166666666667652
2024-01-09,2024-01-31,Jan 2024,Hold,Financial market,94.83333333333235
2024-01-09,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-09,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-09,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-09,2024-01-31,Jan 2024,Cut,Betting market,2.9000000000000004
2024-01-09,2024-01-31,Jan 2024,Raise,Betting market,79.5
2024-01-10,2024-01-31,Jan 2024,Cut,Financial market,4.133333333334122
2024-01-10,2024-01-31,Jan 2024,Hold,Financial market,95.86666666666588
2024-01-10,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-10,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-10,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-11,2024-01-31,Jan 2024,Cut,Financial market,4.133333333334122
2024-01-11,2024-01-31,Jan 2024,Hold,Financial market,95.86666666666588
2024-01-11,2024-01-31,Jan 2024,Cut,Superforecasters,2
2024-01-11,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-11,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-12,2024-01-31,Jan 2024,Cut,Financial market,5.166666666667652
2024-01-12,2024-01-31,Jan 2024,Hold,Financial market,94.83333333333235
2024-01-12,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-12,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-12,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-12,2024-01-31,Jan 2024,Cut,Betting market,5.1
2024-01-12,2024-01-31,Jan 2024,Raise,Betting market,90
2024-01-13,2024-01-31,Jan 2024,Cut,Financial market,5.166666666667652
2024-01-13,2024-01-31,Jan 2024,Hold,Financial market,94.83333333333235
2024-01-13,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-13,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-13,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-13,2024-01-31,Jan 2024,Cut,Betting market,3.5000000000000004
2024-01-13,2024-01-31,Jan 2024,Raise,Betting market,54.50000000000001
2024-01-14,2024-01-31,Jan 2024,Cut,Financial market,5.166666666667652
2024-01-14,2024-01-31,Jan 2024,Hold,Financial market,94.83333333333235
2024-01-14,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-14,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-14,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-14,2024-01-31,Jan 2024,Cut,Betting market,3.8
2024-01-14,2024-01-31,Jan 2024,Raise,Betting market,76.3
2024-01-15,2024-01-31,Jan 2024,Cut,Financial market,5.166666666667652
2024-01-15,2024-01-31,Jan 2024,Hold,Financial market,94.83333333333235
2024-01-15,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-15,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-15,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-15,2024-01-31,Jan 2024,Cut,Betting market,3.6999999999999997
2024-01-15,2024-01-31,Jan 2024,Raise,Betting market,76.3
2024-01-16,2024-01-31,Jan 2024,Cut,Financial market,3.100000000000591
2024-01-16,2024-01-31,Jan 2024,Hold,Financial market,96.89999999999941
2024-01-16,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-16,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-16,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-16,2024-01-31,Jan 2024,Cut,Betting market,3.8
2024-01-16,2024-01-31,Jan 2024,Raise,Betting market,76.3
2024-01-17,2024-01-31,Jan 2024,Cut,Financial market,3.100000000000591
2024-01-17,2024-01-31,Jan 2024,Hold,Financial market,96.89999999999941
2024-01-17,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-17,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-17,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-17,2024-01-31,Jan 2024,Cut,Betting market,2.65
2024-01-17,2024-01-31,Jan 2024,Raise,Betting market,75.64999999999999
2024-01-18,2024-01-31,Jan 2024,Cut,Financial market,3.100000000000591
2024-01-18,2024-01-31,Jan 2024,Hold,Financial market,96.89999999999941
2024-01-18,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-18,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-18,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-18,2024-01-31,Jan 2024,Cut,Betting market,2.15
2024-01-18,2024-01-31,Jan 2024,Raise,Betting market,83.5
2024-01-19,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-19,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-19,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-19,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-19,2024-01-31,Jan 2024,Raise,Superforecasters,1
2024-01-19,2024-01-31,Jan 2024,Cut,Betting market,2.15
2024-01-19,2024-01-31,Jan 2024,Raise,Betting market,83.5
2024-01-20,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-20,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-20,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-20,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-20,2024-01-31,Jan 2024,Raise,Superforecasters,1
2024-01-20,2024-01-31,Jan 2024,Cut,Betting market,1.3
2024-01-20,2024-01-31,Jan 2024,Raise,Betting market,83.55
2024-01-21,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-21,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-21,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-21,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-21,2024-01-31,Jan 2024,Raise,Superforecasters,1
2024-01-21,2024-01-31,Jan 2024,Cut,Betting market,1.3
2024-01-21,2024-01-31,Jan 2024,Raise,Betting market,83.55
2024-01-22,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-22,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-22,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-22,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-22,2024-01-31,Jan 2024,Raise,Superforecasters,1
2024-01-22,2024-01-31,Jan 2024,Cut,Betting market,1.25
2024-01-22,2024-01-31,Jan 2024,Raise,Betting market,93
2024-01-23,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-23,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-23,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-23,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-23,2024-01-31,Jan 2024,Raise,Superforecasters,1
2024-01-23,2024-01-31,Jan 2024,Cut,Betting market,1.2
2024-01-23,2024-01-31,Jan 2024,Raise,Betting market,93
2024-01-24,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-24,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-24,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-24,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-24,2024-01-31,Jan 2024,Raise,Superforecasters,1
2024-01-24,2024-01-31,Jan 2024,Cut,Betting market,2.25
2024-01-24,2024-01-31,Jan 2024,Raise,Betting market,93
2024-01-25,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-25,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-25,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-25,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-25,2024-01-31,Jan 2024,Raise,Superforecasters,1
2024-01-25,2024-01-31,Jan 2024,Cut,Betting market,5.050000000000001
2024-01-25,2024-01-31,Jan 2024,Raise,Betting market,94
2024-01-26,2024-01-31,Jan 2024,Cut,Financial market,3.100000000000591
2024-01-26,2024-01-31,Jan 2024,Hold,Financial market,96.89999999999941
2024-01-26,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-26,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-26,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-26,2024-01-31,Jan 2024,Cut,Betting market,4.95
2024-01-26,2024-01-31,Jan 2024,Raise,Betting market,94
2024-01-27,2024-01-31,Jan 2024,Cut,Financial market,3.100000000000591
2024-01-27,2024-01-31,Jan 2024,Hold,Financial market,96.89999999999941
2024-01-27,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-27,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-27,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-27,2024-01-31,Jan 2024,Cut,Betting market,0.8
2024-01-27,2024-01-31,Jan 2024,Raise,Betting market,99.55000000000001
2024-01-28,2024-01-31,Jan 2024,Cut,Financial market,3.100000000000591
2024-01-28,2024-01-31,Jan 2024,Hold,Financial market,96.89999999999941
2024-01-28,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-28,2024-01-31,Jan 2024,Hold,Superforecasters,98
2024-01-28,2024-01-31,Jan 2024,Raise,Superforecasters,1
2024-01-28,2024-01-31,Jan 2024,Cut,Betting market,0.8500000000000001
2024-01-28,2024-01-31,Jan 2024,Raise,Betting market,99.7
2024-01-29,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-29,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-29,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-29,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-29,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-29,2024-01-31,Jan 2024,Cut,Betting market,0.65
2024-01-29,2024-01-31,Jan 2024,Raise,Betting market,99.65
2024-01-30,2024-01-31,Jan 2024,Cut,Financial market,2.0666666666613764
2024-01-30,2024-01-31,Jan 2024,Hold,Financial market,97.93333333333862
2024-01-30,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-30,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-30,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-30,2024-01-31,Jan 2024,Cut,Betting market,0.8
2024-01-30,2024-01-31,Jan 2024,Raise,Betting market,99.4
2024-01-31,2024-01-31,Jan 2024,Cut,Superforecasters,1
2024-01-31,2024-01-31,Jan 2024,Hold,Superforecasters,99
2024-01-31,2024-01-31,Jan 2024,Raise,Superforecasters,0
2024-01-20,2024-03-20,Mar 2024,Cut,Financial market,47.11600000000071
2024-01-20,2024-03-20,Mar 2024,Hold,Financial market,52.8839999999993
2024-01-21,2024-03-20,Mar 2024,Cut,Financial market,47.11600000000071
2024-01-21,2024-03-20,Mar 2024,Hold,Financial market,52.8839999999993
2024-01-22,2024-03-20,Mar 2024,Cut,Financial market,43.19866666666516
2024-01-22,2024-03-20,Mar 2024,Hold,Financial market,56.801333333334846
2024-01-23,2024-03-20,Mar 2024,Cut,Financial market,47.11600000000071
2024-01-23,2024-03-20,Mar 2024,Hold,Financial market,52.8839999999993
2024-01-24,2024-03-20,Mar 2024,Cut,Financial market,41.240000000000165
2024-01-24,2024-03-20,Mar 2024,Hold,Financial market,58.759999999999835
2024-01-25,2024-03-20,Mar 2024,Cut,Financial market,49.07466666666569
2024-01-25,2024-03-20,Mar 2024,Hold,Financial market,50.9253333333343
2024-01-26,2024-03-20,Mar 2024,Cut,Financial market,47.67399999999834
2024-01-26,2024-03-20,Mar 2024,Hold,Financial market,52.32600000000166
2024-01-27,2024-03-20,Mar 2024,Cut,Financial market,47.67399999999834
2024-01-27,2024-03-20,Mar 2024,Hold,Financial market,52.32600000000166
2024-01-28,2024-03-20,Mar 2024,Cut,Financial market,47.67399999999834
2024-01-28,2024-03-20,Mar 2024,Hold,Financial market,52.32600000000166
2024-01-29,2024-03-20,Mar 2024,Cut,Financial market,47.11600000000071
2024-01-29,2024-03-20,Mar 2024,Hold,Financial market,52.8839999999993
2024-01-30,2024-03-20,Mar 2024,Cut,Financial market,41.240000000000165
2024-01-30,2024-03-20,Mar 2024,Hold,Financial market,58.759999999999835
2024-01-31,2024-03-20,Mar 2024,Cut,Financial market,53.000000000002956
2024-01-31,2024-03-20,Mar 2024,Hold,Financial market,46.999999999997044
2024-02-01,2024-03-20,Mar 2024,Cut,Financial market,37.999999999999545
2024-02-01,2024-03-20,Mar 2024,Hold,Financial market,62.000000000000455
2024-02-01,2024-03-20,Mar 2024,Cut,Superforecasters,10
2024-02-01,2024-03-20,Mar 2024,Hold,Superforecasters,90
2024-02-01,2024-03-20,Mar 2024,Raise,Superforecasters,0
2024-02-02,2024-03-20,Mar 2024,Cut,Financial market,19.999999999998863
2024-02-02,2024-03-20,Mar 2024,Hold,Financial market,80.00000000000114
2024-02-02,2024-03-20,Mar 2024,Cut,Superforecasters,9
2024-02-02,2024-03-20,Mar 2024,Hold,Superforecasters,91
2024-02-02,2024-03-20,Mar 2024,Raise,Superforecasters,0
2024-02-03,2024-03-20,Mar 2024,Cut,Financial market,19.999999999998863
2024-02-03,2024-03-20,Mar 2024,Hold,Financial market,80.00000000000114
2024-02-03,2024-03-20,Mar 2024,Cut,Superforecasters,6
2024-02-03,2024-03-20,Mar 2024,Hold,Superforecasters,93
2024-02-03,2024-03-20,Mar 2024,Raise,Superforecasters,1
2024-02-04,2024-03-20,Mar 2024,Cut,Financial market,19.999999999998863
2024-02-04,2024-03-20,Mar 2024,Hold,Financial market,80.00000000000114
2024-02-04,2024-03-20,Mar 2024,Cut,Superforecasters,5
2024-02-04,2024-03-20,Mar 2024,Hold,Superforecasters,94
2024-02-04,2024-03-20,Mar 2024,Raise,Superforecasters,1
2024-02-05,2024-03-20,Mar 2024,Cut,Financial market,15.00000000000341
2024-02-05,2024-03-20,Mar 2024,Hold,Financial market,84.99999999999659
2024-02-05,2024-03-20,Mar 2024,Cut,Superforecasters,4
2024-02-05,2024-03-20,Mar 2024,Hold,Superforecasters,95
2024-02-05,2024-03-20,Mar 2024,Raise,Superforecasters,1
2024-02-06,2024-03-20,Mar 2024,Cut,Financial market,18.999999999999773
2024-02-06,2024-03-20,Mar 2024,Hold,Financial market,81.00000000000023
2024-02-06,2024-03-20,Mar 2024,Cut,Superforecasters,3
2024-02-06,2024-03-20,Mar 2024,Hold,Superforecasters,96
2024-02-06,2024-03-20,Mar 2024,Raise,Superforecasters,1
2024-02-07,2024-03-20,Mar 2024,Cut,Financial market,18.999999999999773
2024-02-07,2024-03-20,Mar 2024,Hold,Financial market,81.00000000000023
2024-02-07,2024-03-20,Mar 2024,Cut,Superforecasters,2
2024-02-07,2024-03-20,Mar 2024,Hold,Superforecasters,98
2024-02-07,2024-03-20,Mar 2024,Raise,Superforecasters,0
2024-02-08,2024-03-20,Mar 2024,Cut,Financial market,18.999999999999773
2024-02-08,2024-03-20,Mar 2024,Hold,Financial market,81.00000000000023
2024-02-08,2024-03-20,Mar 2024,Cut,Superforecasters,2
2024-02-08,2024-03-20,Mar 2024,Hold,Superforecasters,98
2024-02-08,2024-03-20,Mar 2024,Raise,Superforecasters,0
2024-02-09,2024-03-20,Mar 2024,Cut,Financial market,16.0000000000025
2024-02-09,2024-03-20,Mar 2024,Hold,Financial market,83.9999999999975
2024-02-09,2024-03-20,Mar 2024,Cut,Superforecasters,2
2024-02-09,2024-03-20,Mar 2024,Hold,Superforecasters,98
2024-02-09,2024-03-20,Mar 2024,Raise,Superforecasters,0
2024-02-10,2024-03-20,Mar 2024,Cut,Financial market,16.0000000000025
2024-02-10,2024-03-20,Mar 2024,Hold,Financial market,83.9999999999975
2024-02-10,2024-03-20,Mar 2024,Cut,Superforecasters,2
2024-02-10,2024-03-20,Mar 2024,Hold,Superforecasters,98
2024-02-10,2024-03-20,Mar 2024,Raise,Superforecasters,0
2024-02-11,2024-03-20,Mar 2024,Cut,Financial market,16.0000000000025
2024-02-11,2024-03-20,Mar 2024,Hold,Financial market,83.9999999999975
2024-02-11,2024-03-20,Mar 2024,Cut,Superforecasters,0
2024-02-11,2024-03-20,Mar 2024,Hold,Superforecasters,99
2024-02-11,2024-03-20,Mar 2024,Raise,Superforecasters,1
2024-02-12,2024-03-20,Mar 2024,Cut,Financial market,16.0000000000025
2024-02-12,2024-03-20,Mar 2024,Hold,Financial market,83.9999999999975
2024-02-12,2024-03-20,Mar 2024,Cut,Superforecasters,0
2024-02-12,2024-03-20,Mar 2024,Hold,Superforecasters,99
2024-02-12,2024-03-20,Mar 2024,Raise,Superforecasters,1
2024-02-13,2024-03-20,Mar 2024,Cut,Financial market,8.999999999997499
2024-02-13,2024-03-20,Mar 2024,Hold,Financial market,91.0000000000025
2024-02-13,2024-03-20,Mar 2024,Cut,Superforecasters,0
2024-02-13,2024-03-20,Mar 2024,Hold,Superforecasters,100
2024-02-13,2024-03-20,Mar 2024,Raise,Superforecasters,0
2024-02-14,2024-03-20,Mar 2024,Cut,Financial market,9.99999999999659
2024-02-14,2024-03-20,Mar 2024,Hold,Financial market,90.00000000000341
2024-02-14,2024-03-20,Mar 2024,Cut,Superforecasters,0
2024-02-14,2024-03-20,Mar 2024,Hold,Superforecasters,100
2024-02-14,2024-03-20,Mar 2024,Raise,Superforecasters,0
