Date,Quote,Significance,Central Banker,geo,Source..link,Stance,Position,Voter,Scale value,Active
2025-12-06T00:00:00Z,"[Inflation risks are titlted to the downside because of] relatively low energy prices, the appreciation of the euro and expectations of a slowdown in inflation in services and wage.",NA,Olli Rehn,ECB,NA,Dovish,"Governor, national central bank",Yes,25,Yes
2025-12-05T00:00:00Z,"The downside risks on the inflation outlook remain at least as significant as the upside risks, and we would not tolerate a lasting undershooting of our inflation target.",NA,François Villeroy de Galhau,ECB,NA,Dovish,"Governor, national central bank",No,25,Yes
2025-12-04T00:00:00Z,So for the time being — as the president has said several times — we are in a good place. And we stand ready to react to any shock.,NA,Piero Cipollone,ECB,NA,Centrist,"Member, executive board",Yes,50,Yes
2025-12-03T00:00:00Z,We expect inflation to stay around our 2% target in the coming months.,NA,Christine Lagarde,ECB,NA,Centrist,President,Yes,50,Yes
2025-12-03T00:00:00Z,"The inflation risk is not one way, we've seen some upside surprises recently.",NA,Philip Lane,ECB,NA,Hawkish,"Member, executive board",Yes,50,Yes
2025-12-02T00:00:00Z,We can’t and shouldn’t conduct micro management via monetary policy.,NA,Martin Kocher,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-12-02T00:00:00Z,"We have practically achieved (our goal), and the inflation rate will continue to fluctuate around this value in the near future",NA,Joachim Nagel,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-11-27T00:00:00Z,"Given the data we have received up to now, I don’t think the time is ripe for discussing a rate cut.",NA,Mārtiņš Kazāks,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-11-26T00:00:00Z,"Even if in the short term it can happen that we’re below 2%, then I think overall we’re still close enough to the target.",NA,Martin Kocher,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-11-26T00:00:00Z,"For another cut, you would have to see the inflation path going down.",NA,Boris Vujčić,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-11-26T00:00:00Z,"The risk of undershooting is limited, in my view.",De Guindos indicates that there is limited support for further rate reductions.,Luis de Guindos,ECB,NA,Centrist,Vice president,Yes,50,Yes
2025-11-26T00:00:00Z,"For the sustainability of inflation at 2%, we do need to see more deceleration in non-energy inflation.","Lane suggests that he sees some residual inflation, which justifies keeping rates high.",Philip Lane,ECB,NA,Centrist,"Member, executive board",Yes,50,Yes
2025-11-25T00:00:00Z,"It would be a mistake to conclude that the inflation target has been achieved full stop. I do worry a bit about services inflation, which is higher than it should be.",NA,Gabriel Makhlouf,ECB,NA,Hawkish,"Governor, national central bank",Yes,75,Yes
2025-11-24T00:00:00Z,"The ECB is of course keeping an eye on this, as well as on the continued strong services inflation.",NA,Joachim Nagel,ECB,NA,Hawkish,"Governor, national central bank",Yes,50,Yes
2025-11-20T00:00:00Z,I'll need to see pretty compelling evidence to move.,NA,Gabriel Makhlouf,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-11-17T00:00:00Z,I think we are in quite a good place.,NA,Olaf Sleijpen,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-11-15T00:00:00Z,This risk [of slowing inflation] shouldn’t be underestimated.,NA,Olli Rehn,ECB,NA,Dovish,"Governor, national central bank",Yes,25,Yes
2025-11-12T00:00:00Z,Risks are tilted a little bit to the upside,Schnabel thinks interest rates are in a good place but upside risks to inflation outweigh those to the downside,Isabel Schnabel,ECB,Wall Street Journal https://www.wsj.com/articles/ecbs-key-interest-rate-is-in-a-good-place-says-schnabel-2e7ac862,Centrist,"Member, executive board",Yes,50,Yes
2025-11-12T00:00:00Z,"This leads me to the conclusion that if anything, risks are rather tilted a little bit to the upside.",Schnabel thinks interest rates are in a good place but upside risks to inflation outweigh those to the downside.,Isabel Schnabel,ECB,Wall Street Journal https://www.wsj.com/articles/ecbs-key-interest-rate-is-in-a-good-place-says-schnabel-2e7ac862,Centrist,"Member, executive board",Yes,50,Yes
2025-11-11T00:00:00Z,The expectation is that not much more will happen in the next months.,NA,Martin Kocher,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-11-10T00:00:00Z,"If you look at the economy, some of the downside risks that we saw earlier in the year have been mitigated.",NA,Frank Elderson,ECB,NA,Centrist,"Member, executive board",Yes,50,Yes
2025-11-07T00:00:00Z,We feel that we have done our job.,NA,Boris Vujčić,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-11-05T00:00:00Z,I know that there’s a discussion ongoing that maybe we are undershooting our target [...]  What I see at least for the moment is that we are pretty close to our target over the medium term.,NA,Joachim Nagel,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-11-05T00:00:00Z,"So why should we reduce interest rates? This is one question. If it continues to become weaker, okay, then we will consider it.",NA,Yannis Stournaras,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-11-04T00:00:00Z,"In this environment, it’s crucial to maintain full flexibility in decision-making — we’re not committing to any specific rate path.",NA,Olli Rehn,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-11-03T00:00:00Z,[The governing council] must recognize the presence of lingering upside risks.,NA,Peter Kažimír,ECB,NA,Hawkish,"Governor, national central bank",Yes,75,Yes
2025-11-03T00:00:00Z,"We’re keeping all options open, and I think that’s the most appropriate approach given the many uncertainties.",NA,Joachim Nagel,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-10-31T00:00:00Z,"The 2028 forecast will be very important to look at, to see where inflation dynamics are going, but I would not overestimate the importance.",Kazaks indicates that he does not see a potential inflation undershoot in the medium term as a reason to ease further now.,Mārtiņš Kazāks,ECB,NA,Hawkish,"Governor, national central bank",No,75,Yes
2025-10-31T00:00:00Z,"In view of the various risks, including those arising from the financial markets, we must maintain full optionality to act as necessary.",Villeroy indicates that he thinks further easing could potentially be warranted.,François Villeroy de Galhau,ECB,NA,Dovish,"Governor, national central bank",No,25,Yes
2025-10-30T00:00:00Z,I would not complain too much about growth at this point in time.,Lagarde hints that it would take a downside surprise from here to persuade the governing council to deliver another rate cut.,Christine Lagarde,ECB,NA,Hawkish,President,Yes,75,Yes
2025-10-22T00:00:00Z,The current ECB interest-rate level is adequate.,NA,Luis de Guindos,ECB,NA,Centrist,Vice president,Yes,50,Yes
2025-10-21T00:00:00Z,It makes sense to maintain a meeting-by-meeting and data-dependent approach to assessing the strength of monetary transmission at any given point in time.,NA,Philip Lane,ECB,NA,Centrist,"Member, executive board",Yes,50,Yes
2025-10-21T00:00:00Z,"This achievement [of a soft landing] is inextricably linked to the building of the ECB’s credibility – a valuable asset – thanks to which, even during the recent sharp rise in inflation, long-term inflation expectations have remained very close to 2%,",NA,Yannis Stournaras,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-10-20T00:00:00Z,"I believe we can stay there, this wait-and-see attitude.",NA,Joachim Nagel,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-10-17T00:00:00Z,"I like the idea of a risk-management cut [...] You manage the risks, and in my view, they’re to the downside.",NA,Gediminas Šimkus,ECB,NA,Dovish,"Governor, national central bank",Yes,25,Yes
2025-10-17T00:00:00Z,We’re in a good place — that doesn’t mean that you’ll always stay in that place.,NA,Olaf Sleijpen,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-10-17T00:00:00Z,"Shortages of some critical inputs could certainly lead to higher prices for certain products, even if it hurts the economy.",Muller warns that trade barriers could be inflationary.,Madis Müller,ECB,NA,Hawkish,"Governor, national central bank",Yes,75,Yes
2025-10-17T00:00:00Z,"But if there is a risk that inflation is consistently and significantly below 2%, and for a longer period of time, then of course we will need to move.",NA,Mārtiņš Kazāks,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-10-17T00:00:00Z,"The outlook for euro-area inflation remains uncertain, with the still-volatile global trade policy environment responsible for both upside and downside risks. At the same time, as new information has come in, the range of risks on both sides has narrowed.",NA,Christine Lagarde,ECB,NA,Hawkish,President,Yes,75,Yes
2025-10-16T00:00:00Z,"We consider that where we are today, we are in a good place and we are well positioned to face future shocks.",Lagarde suggests that the ECB is in an extended pause as it awaits future economic developments.,Christine Lagarde,ECB,NA,Centrist,President,Yes,50,Yes
2025-10-16T00:00:00Z,"We’re going to really be trying to be as open-minded as possible, go meeting by meeting [ . . . ] we can change our mind eight times a year.",Lane indicates that the path ahead is open-ended.,Philip Lane,ECB,NA,Centrist,"Member, executive board",Yes,50,Yes
2025-10-16T00:00:00Z,"I was among those that believed we should have moved a bit faster, but then we really caught up. I would say since then we’ve done close to a perfect job.",Wunsch indicates that he thinks the ECB has completed its cutting cycle.,Pierre Wunsch,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-10-16T00:00:00Z,We have risks that are two sided.,NA,Olli Rehn,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
2025-10-15T00:00:00Z,"I do not see any reason changing anything, if there’s not something new coming and I do not see where it might come from.",NA,Joachim Nagel,ECB,NA,Hawkish,"Governor, national central bank",Yes,75,Yes
2025-10-15T00:00:00Z,"On this debate about undershooting, I’m more worried that we’re going to be over than under 2%.",NA,Gabriel Makhlouf,ECB,NA,Hawkish,"Governor, national central bank",Yes,75,Yes
2025-10-14T00:00:00Z,We are in a good place. But we have to anticipate anything happening.,NA,Christine Lagarde,ECB,NA,Centrist,President,Yes,50,Yes
2025-10-14T00:00:00Z,"If there is a next move, a rate cut is more plausible, more likely than a rate hike.",NA,François Villeroy de Galhau,ECB,NA,Dovish,"Governor, national central bank",No,25,Yes
2025-10-11T00:00:00Z,We are at a good place.,NA,Boris Vujčić,ECB,NA,Centrist,"Governor, national central bank",No,50,Yes
2025-10-08T00:00:00Z,"The base case for us is still that there is a gradual recovery, we see the income of Europeans gradually growing (and) purchasing power is increasing.",NA,Madis Müller,ECB,NA,Centrist,"Governor, national central bank",Yes,50,Yes
